match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by,Year,best_of_game,regular_tiebreak_trigger,final_set_tiebreak_trigger
20181028-M-Basel-F-Roger_Federer-Marius_Copil,roger_federer,marius_copil,r,r,m,20181028,basel,f,3pm,Centre,hard,Damien Dumusois,3,1,Edo,2018,6,6,6
20181021-M-Stockholm-F-Stefanos_Tsitsipas-Ernests_Gulbis,stefanos_tsitsipas,ernests_gulbis,r,r,m,20181021,stockholm,f,15:45:00,Center,hard,Mohamed Lahyani,3,1,ChapelHeel66,2018,6,6,6
20181020-M-Moscow-SF-Adrian_Mannarino-Andreas_Seppi,adrian_mannarino,andreas_seppi,l,r,m,20181020,moscow,sf,16:00:00,Centre,hard,Damian Steiner,3,1,Michal,2018,6,6,6
20181019-M-Moscow-QF-Ricardas_Berankis-Daniil_Medvedev,ricardas_berankis,daniil_medvedev,r,r,m,20181019,moscow,qf,19:45:00,Centre,hard,Jaume Campistol,3,1,Michal,2018,6,6,6
20181017-M-Moscow-R16-Marco_Cecchinato-Adrian_Mannarino,marco_cecchinato,adrian_mannarino,r,l,m,20181017,moscow,r16,21:15:00,Centre,hard,Jaume Campistol,3,1,Michal,2018,6,6,6
20181017-M-Moscow-R16-Lukas_Rosol-Karen_Khachanov,lukas_rosol,karen_khachanov,r,r,m,20181017,moscow,r16,16:50:00,Centre,hard,Gianluca Moscarella,3,1,Michal,2018,6,6,6
20181016-M-Stockholm-R32-Philipp_Kohlschreiber-Alex_De_Minaur,philipp_kohlschreiber,alex_de_minaur,r,r,m,20181016,stockholm,r32,20:55:00,Center,hard,Richard Haigh,3,1,ChapelHeel66,2018,6,6,6
20181015-M-Moscow-R32-Laslo_Djere-Aljaz_Bedene,laslo_djere,aljaz_bedene,r,r,m,20181015,moscow,r32,,Centre,hard,,3,1,Miha Mlakar,2018,6,6,6
20181014-M-Shanghai_Masters-F-Novak_Djokovic-Borna_Coric,novak_djokovic,borna_coric,r,r,m,20181014,shanghai_masters,f,4pm,Centre,hard,Cedric Mourier,3,1,Edo,2018,6,6,6
20181013-M-Shanghai_Masters-SF-Roger_Federer-Borna_Coric,roger_federer,borna_coric,r,r,m,20181013,shanghai_masters,sf,,,hard,,3,1,Isaac,2018,6,6,6
20181012-M-Shanghai_Masters-QF-Matthew_Ebden-Borna_Coric,matthew_ebden,borna_coric,r,r,m,20181012,shanghai_masters,qf,19:00:00,Centre,hard,Adel Nour,3,1,MaGav,2018,6,6,6
20181007-M-Monterrey_CH-F-David_Ferrer-Ivo_Karlovic,david_ferrer,ivo_karlovic,r,r,m,20181007,monterrey_ch,f,,Centre,hard,Greg Allensworth,3,1,Zindaras,2018,6,6,6
20181003-M-Tokyo-R32-Yoshihito_Nishioka-Nick_Kyrgios,yoshihito_nishioka,nick_kyrgios,l,r,m,20181003,tokyo,r32,13:00:00,Centre,hard,Cedric Mourier,3,1,MaGav,2018,6,6,6
20181002-M-Tokyo-R32-Gilles_Simon-Alex_De_Minaur,gilles_simon,alex_de_minaur,r,r,m,20181002,tokyo,r32,12:10:00,Arena 2,hard,Fergus Murphy,3,1,ChapelHeel66,2018,6,6,6
20181001-M-Tokyo-R32-Denis_Kudla-Richard_Gasquet,denis_kudla,richard_gasquet,r,r,m,20181001,tokyo,r32,12:15:00,Arena 1,hard,Robert Balmforth,3,1,ChapelHeel66,2018,6,6,6
20180929-M-Shenzhen-SF-Fernando_Verdasco-Yoshihito_Nishioka,fernando_verdasco,yoshihito_nishioka,l,l,m,20180929,shenzhen,sf,20:10:00,Center Court,hard,Simon Cannavan,3,1,1HandBH,2018,6,6,6
20180928-M-Shenzhen-QF-Andy_Murray-Fernando_Verdasco,andy_murray,fernando_verdasco,r,l,m,20180928,shenzhen,qf,22:00:00,Centre,hard,Pierre Bacchi,3,1,MaGav,2018,6,6,6
20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur,alex_de_minaur,damir_dzumhur,r,r,m,20180928,shenzhen,qf,17:10:00,Center,hard,Jaime Campistol,3,1,ChapelHeel66,2018,6,6,6
20180926-M-Orleans_CH-R16-Constant_Lestienne-Aljaz_Bedene,constant_lestienne,aljaz_bedene,r,r,m,20180926,orleans_ch,r16,,Centre,hard,,3,1,Miha Mlakar,2018,6,6,6
20180923-M-Metz-F-Matthias_Bachinger-Gilles_Simon,matthias_bachinger,gilles_simon,r,r,m,20180923,metz,f,15:55:00,Patrice Dominguez,hard,Damien Dumusois,3,1,ChapelHeel66,2018,6,6,6
20180923-M-Kaohsiung_CH-F-Gael_Monfils-Soon_Woo_Kwon,gael_monfils,soon_woo_kwon,r,r,m,20180923,kaohsiung_ch,f,,Centre,hard,,3,1,Zindaras,2018,6,6,6
20180922-M-Kaohsiung_CH-SF-Gael_Monfils-Duck_Hee_Lee,gael_monfils,duck_hee_lee,r,r,m,20180922,kaohsiung_ch,sf,,,hard,,3,1,Zindaras,2018,6,6,6
20180921-M-Kaohsiung_CH-QF-Gael_Monfils-Ernests_Gulbis,gael_monfils,ernests_gulbis,r,r,m,20180921,kaohsiung_ch,qf,,,hard,,3,1,Zindaras,2018,6,6,6
20180919-M-St_Petersburg-R16-Stanislas_Wawrinka-Karen_Khachanov,stanislas_wawrinka,karen_khachanov,r,r,m,20180919,st_petersburg,r16,16:35:00,Center,hard,Renaud Lichtenstein,3,1,ChapelHeel66,2018,6,6,6
20180916-M-Davis_Cup_World_Group_SF-RR-Marcel_Granollers-Nicolas_Mahut,marcel_granollers,nicolas_mahut,r,r,m,20180916,davis_cup_world_group_sf,rr,14:55:00,Stade Pierre Mauroy - Lille,hard,James Keothavong,3,1,ChapelHeel66,2018,6,6,6
20180916-M-Davis_Cup_World_Group_SF-RR-Francis_Tiafoe-Borna_Coric,francis_tiafoe,borna_coric,r,r,m,20180916,davis_cup_world_group_sf,rr,14:55:00,Zadar-Croatia,clay,Emmanuel Joseph,3,1,ChapelHeel66,2018,6,6,6
20180916-M-Banja_Luka_CH-F-Alessandro_Giannessi-Carlos_Berlocq,alessandro_giannessi,carlos_berlocq,l,r,m,20180916,banja_luka_ch,f,,Centre,clay,,3,1,Zindaras,2018,6,6,6
20180914-M-Davis_Cup_World_Group_PO-RR-Denis_Shapovalov-Robin_Haase,denis_shapovalov,robin_haase,l,r,m,20180914,davis_cup_world_group_po,rr,,,hard,Ali Nili,3,1,Zindaras,2018,6,6,6
20180909-M-US_Open-F-Novak_Djokovic-Juan_Martin_Del_Potro,novak_djokovic,juan_martin_del_potro,r,r,m,20180909,us_open,f,4pm,Arthur Ashe,hard,Alison Hughes,5,1,Edo,2018,6,6,6
20180907-M-US_Open-SF-Rafael_Nadal-Juan_Martin_Del_Potro,rafael_nadal,juan_martin_del_potro,l,r,m,20180907,us_open,sf,,Arthur Ashe Stadium,hard,James Keothavong,5,1,Palaver,2018,6,6,6
20180907-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,novak_djokovic,kei_nishikori,r,r,m,20180907,us_open,sf,7pm,Ashe,hard,Ali Nili,5,1,Edo,2018,6,6,6
20180905-M-US_Open-QF-Rafael_Nadal-Dominic_Thiem,rafael_nadal,dominic_thiem,l,r,m,20180905,us_open,qf,,Arthur Ashe Stadium,hard,Nico Helwerth,5,1,Palaver,2018,6,6,6
20180903-M-US_Open-R16-Roger_Federer-John_Millman,roger_federer,john_millman,r,r,m,20180903,us_open,r16,21:10:00,Arthur Ashe,hard,,5,1,Palaver,2018,6,6,6
20180903-M-US_Open-R16-Juan_Martin_Del_Potro-Borna_Coric,juan_martin_del_potro,borna_coric,r,r,m,20180903,us_open,r16,,Arthur Ashe Stadium,hard,,5,1,Carrie,2018,6,6,6
20180901-M-US_Open-R32-Roger_Federer-Nick_Kyrgios,roger_federer,nick_kyrgios,r,r,m,20180901,us_open,r32,14:30:00,Arthur Ashe,hard,,5,1,Palaver,2018,6,6,6
20180831-M-US_Open-R32-Rafael_Nadal-Karen_Khachanov,rafael_nadal,karen_khachanov,l,r,m,20180831,us_open,r32,14:30:00,Arthur Ashe,hard,Damien Dumusois,5,1,Palaver,2018,6,6,6
20180831-M-US_Open-R32-Kevin_Anderson-Denis_Shapovalov,kevin_anderson,denis_shapovalov,r,l,m,20180831,us_open,r32,15:00:00,Louis Armstrong Stadium,hard,Nico Helwerth,5,1,MaGav,2018,6,6,6
20180831-M-US_Open-R32-Borna_Coric-Daniil_Medvedev,borna_coric,daniil_medvedev,r,r,m,20180831,us_open,r32,,17,hard,Alison Hughes,5,1,Adam Taylor,2018,6,6,6
20180830-M-US_Open-R64-Benoit_Paire-Roger_Federer,benoit_paire,roger_federer,r,r,m,20180830,us_open,r64,15:00:00,Arthur Ashe,hard,,5,1,Palaver,2018,6,6,6
20180829-M-US_Open-R64-Andy_Murray-Fernando_Verdasco,andy_murray,fernando_verdasco,r,l,m,20180829,us_open,r64,15:00:00,Arthur Ashe Stadium,hard,Nico Helwerth,5,1,MaGav,2018,6,6,6
20180828-M-US_Open-R128-Yoshihito_Nishioka-Roger_Federer,yoshihito_nishioka,roger_federer,l,r,m,20180828,us_open,r128,17:15:00,Arthur Ashe,hard,Damien Dumusois,5,1,Palaver,2018,6,6,6
20180828-M-US_Open-R128-Nikoloz_Basilashvili-Aljaz_Bedene,nikoloz_basilashvili,aljaz_bedene,r,r,m,20180828,us_open,r128,,9,hard,,5,1,Miha Mlakar,2018,6,6,6
20180819-M-Cincinnati_Masters-F-Roger_Federer-Novak_Djokovic,roger_federer,novak_djokovic,r,r,m,20180819,cincinnati_masters,f,16:45:00,Center,hard,Damien Dumusois,3,1,Palaver,2018,6,6,6
20180818-M-Cincinnati_Masters-SF-Roger_Federer-David_Goffin,roger_federer,david_goffin,r,r,m,20180818,cincinnati_masters,sf,19:10:00,Center,hard,Pierre Bacchi,3,1,Carrie,2018,6,6,6
20180818-M-Cincinnati_Masters-SF-Marin_Cilic-Novak_Djokovic,marin_cilic,novak_djokovic,r,r,m,20180818,cincinnati_masters,sf,14:25:00,Center,hard,Fergus Murphy,3,1,Carrie,2018,6,6,6
20180816-M-Gwangju_CH-R16-Akira_Santillan-Karim_Mohamed_Maamoun,akira_santillan,karim_mohamed_maamoun,r,r,m,20180816,gwangju_ch,r16,15:00:00,,hard,,3,1,ahmedabdelaal,2018,6,6,6
20180811-M-Canada_Masters-SF-Rafael_Nadal-Karen_Khachanov,rafael_nadal,karen_khachanov,l,r,m,20180811,canada_masters,sf,,,hard,Mohamed Lahyani,3,1,Isaac,2018,6,6,6
20180805-M-Washington-F-Alex_De_Minaur-Alexander_Zverev,alex_de_minaur,alexander_zverev,r,r,m,20180805,washington,f,,Stadium,hard,,3,1,Baybar,2018,6,6,6
20180803-M-Washington-R16-Hyeon_Chung-Alex_De_Minaur,hyeon_chung,alex_de_minaur,r,r,m,20180803,washington,r16,23:05:00,Grandstand 2,hard,,3,1,ChapelHeel66,2018,6,6,6
20180729-M-Atlanta-F-John_Isner-Ryan_Harrison,john_isner,ryan_harrison,r,r,m,20180729,atlanta,f,17:00:00,Stadium,hard,Mohamed Lahyani,3,1,ChapelHeel66,2018,6,6,6
20180722-M-Bastad-F-Fabio_Fognini-Richard_Gasquet,fabio_fognini,richard_gasquet,r,r,m,20180722,bastad,f,14:10:00,Centre,clay,Mohamed El Jennati,3,1,ChapelHeel66,2018,6,6,6
20180718-M-Bastad-R16-Matteo_Berrettini-Henri_Laaksonen,matteo_berrettini,henri_laaksonen,r,r,m,20180718,bastad,r16,,,clay,,3,1,MihaMlakar,2018,6,6,6
20180715-M-Wimbledon-F-Kevin_Anderson-Novak_Djokovic,kevin_anderson,novak_djokovic,r,r,m,20180715,wimbledon,f,2pm,Centre,grass,James Keothavong,5,0,Edo,2018,6,6,0
20180715-M-Perugia_CH-F-Gianluigi_Quinzi-Ulises_Blanch,gianluigi_quinzi,ulises_blanch,l,r,m,20180715,perugia_ch,f,21:30:00,Centre,clay,,3,1,MaGav,2018,6,6,6
20180713-M-Wimbledon-SF-Rafael_Nadal-Novak_Djokovic,rafael_nadal,novak_djokovic,l,r,m,20180713,wimbledon,sf,20:10:00,Centre,grass,Damian Steiner,5,0,Palaver,2018,6,6,0
20180713-M-Wimbledon-SF-Kevin_Anderson-John_Isner,kevin_anderson,john_isner,r,r,m,20180713,wimbledon,sf,13:10:00,Centre,grass,Marija Cicak,5,0,Palaver,2018,6,6,0
20180711-M-Wimbledon-QF-Rafael_Nadal-Juan_Martin_Del_Potro,rafael_nadal,juan_martin_del_potro,l,r,m,20180711,wimbledon,qf,16:00:00,Centre,grass,Jake Garner,5,0,Palaver,2018,6,6,0
20180711-M-Wimbledon-QF-Novak_Djokovic-Kei_Nishikori,novak_djokovic,kei_nishikori,r,r,m,20180711,wimbledon,qf,13:10:00,Centre,grass,Carlos Ramos,5,0,Palaver,2018,6,6,0
20180711-M-Wimbledon-QF-Milos_Raonic-John_Isner,milos_raonic,john_isner,r,r,m,20180711,wimbledon,qf,17:45:00,1,grass,Mohamed Lahyani,5,0,MaGav,2018,6,6,0
20180711-M-Wimbledon-QF-Kevin_Anderson-Roger_Federer,kevin_anderson,roger_federer,r,r,m,20180711,wimbledon,qf,13:10:00,1,grass,Ali Nili,5,0,Palaver,2018,6,6,0
20180709-M-Wimbledon-R16-Adrian_Mannarino-Roger_Federer,adrian_mannarino,roger_federer,l,r,m,20180709,wimbledon,r16,13:10:00,Centre,grass,Nico Helwerth,5,0,Palaver,2018,6,6,0
20180706-M-Wimbledon-R32-Roger_Federer-Jan_Lennard_Struff,roger_federer,jan_lennard_struff,r,r,m,20180706,wimbledon,r32,18:45:00,Centre,grass,Jaume Campistol,5,0,Palaver,2018,6,6,0
20180704-M-Wimbledon-R64-Lukas_Lacko-Roger_Federer,lukas_lacko,roger_federer,r,r,m,20180704,wimbledon,r64,15:40:00,Centre,grass,,5,0,Palaver,2018,6,6,0
20180702-M-Wimbledon-R128-Dusan_Lajovic-Roger_Federer,dusan_lajovic,roger_federer,r,r,m,20180702,wimbledon,r128,14:10:00,Centre,grass,,5,0,Palaver,2018,6,6,0
20180628-M-Eastbourne-QF-Denis_Shapovalov-Mischa_Zverev,denis_shapovalov,mischa_zverev,l,l,m,20180628,eastbourne,qf,15:10:00,,grass,Richard Haigh,3,1,Carrie,2018,6,6,6
20180624-M-Queens_Club-F-Novak_Djokovic-Marin_Cilic,novak_djokovic,marin_cilic,r,r,m,20180624,queens_club,f,3pm,Centre,grass,Mohamed Lahyani,3,1,Edo,2018,6,6,6
20180624-M-Halle-F-Borna_Coric-Roger_Federer,borna_coric,roger_federer,r,r,m,20180624,halle,f,1pm,Centre,grass,Damien Dumusois,3,1,Edo,2018,6,6,6
20180623-M-Halle-SF-Roger_Federer-Denis_Kudla,roger_federer,denis_kudla,r,r,m,20180623,halle,sf,11:30:00,Stadion,grass,Nico Helwerth ,3,1,MK,2018,6,6,6
20180622-M-Queens_Club-QF-Novak_Djokovic-Adrian_Mannarino,novak_djokovic,adrian_mannarino,r,l,m,20180622,queens_club,qf,15:30:00,Centre,grass,Fergus Murphy,3,1,MK,2018,6,6,6
20180622-M-Halle-QF-Matthew_Ebden-Roger_Federer,matthew_ebden,roger_federer,r,r,m,20180622,halle,qf,14:00:00,Stadion,grass,Carlos Bernardes,3,1,MK,2018,6,6,6
20180621-M-Queens_Club-R16-Novak_Djokovic-Grigor_Dimitrov,novak_djokovic,grigor_dimitrov,r,r,m,20180621,queens_club,r16,16:30:00,Centre,grass,James Keothovang,3,1,MK,2018,6,6,6
20180621-M-Queens_Club-R16-Nick_Kyrgios-Kyle_Edmund,nick_kyrgios,kyle_edmund,r,r,m,20180621,queens_club,r16,,,grass,,3,1,Carrie,2018,6,6,6
20180621-M-Halle-R16-Roger_Federer-Benoit_Paire,roger_federer,benoit_paire,r,r,m,20180621,halle,r16,15:50:00,Stadion,grass,Carlos Bernardes,3,1,MK,2018,6,6,6
20180620-M-Queens_Club-R16-Stanislas_Wawrinka-Sam_Querrey,stanislas_wawrinka,sam_querrey,r,r,m,20180620,queens_club,r16,,,grass,James Keothavong,3,1,Carrie,2018,6,6,6
20180619-M-Halle-R32-Roger_Federer-Aljaz_Bedene,roger_federer,aljaz_bedene,r,r,m,20180619,halle,r32,16:00:00,Stadion,grass,Carlos Bernardes,3,1,MK,2018,6,6,6
20180619-M-Halle-R32-Lucas_Pouille-Stefanos_Tsitsipas,lucas_pouille,stefanos_tsitsipas,r,r,m,20180619,halle,r32,,,grass,,3,1,Carrie,2018,6,6,6
20180617-M-s_Hertogenbosch-F-Richard_Gasquet-Jeremy_Chardy,richard_gasquet,jeremy_chardy,r,r,m,20180617,s_hertogenbosch,f,14:50:00,Centre,grass,Carlos Bernardes,3,1,ChapelHeel66,2018,6,6,6
20180617-M-Stuttgart-F-Milos_Raonic-Roger_Federer,milos_raonic,roger_federer,r,r,m,20180617,stuttgart,f,1pm,Centre,grass,Mohamed Lahyani,3,1,Edo,2018,6,6,6
20180616-M-Stuttgart-SF-Roger_Federer-Nick_Kyrgios,roger_federer,nick_kyrgios,r,r,m,20180616,stuttgart,sf,15:00:00,Centre,grass,Mohamed Layhani,3,1,Han,2018,6,6,6
20180615-M-Stuttgart-QF-Feliciano_Lopez-Nick_Kyrgios,feliciano_lopez,nick_kyrgios,l,r,m,20180615,stuttgart,qf,16:50:00,Centre,grass,Mohamed Lahyani,3,1,MaGav,2018,6,6,6
20180613-M-Stuttgart-R16-Mischa_Zverev-Roger_Federer,mischa_zverev,roger_federer,l,r,m,20180613,stuttgart,r16,15:00:00,Centre,grass,Mohamed Lahyani,3,1,MaGav,2018,6,6,6
20180610-M-Roland_Garros-F-Rafael_Nadal-Dominic_Thiem,rafael_nadal,dominic_thiem,l,r,m,20180610,roland_garros,f,14:00:00,Philippe Chatrier,clay,Damien Dumusois,5,0,Palaver,2018,6,6,0
20180608-M-Roland_Garros-SF-Rafael_Nadal-Juan_Martin_Del_Potro,rafael_nadal,juan_martin_del_potro,l,r,m,20180608,roland_garros,sf,15:00:00,Philippe Chatrier,clay,Jake Garner,5,0,Palaver,2018,6,6,0
20180608-M-Roland_Garros-SF-Marco_Cecchinato-Dominic_Thiem,marco_cecchinato,dominic_thiem,r,r,m,20180608,roland_garros,sf,13:00:00,Philippe Chatrier,clay,,5,0,Palaver,2018,6,6,0
20180607-M-Roland_Garros-QF-Marin_Cilic-Juan_Martin_Del_Potro,marin_cilic,juan_martin_del_potro,r,r,m,20180607,roland_garros,qf,11:00:00,,clay,,5,0,Palaver,2018,6,6,0
20180605-M-Roland_Garros-QF-Marco_Cecchinato-Novak_Djokovic,marco_cecchinato,novak_djokovic,r,r,m,20180605,roland_garros,qf,15:55:00,Suzanne Lenglen,clay,Carlos Ramos,5,0,Palaver,2018,6,6,0
20180605-M-Roland_Garros-QF-Alexander_Zverev-Dominic_Thiem,alexander_zverev,dominic_thiem,r,r,m,20180605,roland_garros,qf,14:15:00,Philippe Chatrier,clay,,5,0,Palaver,2018,6,6,0
20180604-M-Roland_Garros-R16-John_Isner-Juan_Martin_Del_Potro,john_isner,juan_martin_del_potro,r,r,m,20180604,roland_garros,r16,16:55:00,Suzanne Lenglen,clay,,5,0,Palaver,2018,6,6,0
20180602-M-Roland_Garros-R32-Gael_Monfils-David_Goffin,gael_monfils,david_goffin,r,r,m,20180602,roland_garros,r32,17:10:00,Court Suzanne Lenglen,clay,John Blom,5,0,ChapelHeel66,2018,6,6,0
20180531-M-Roland_Garros-R64-Marton_Fucsovics-Kyle_Edmund,marton_fucsovics,kyle_edmund,r,r,m,20180531,roland_garros,r64,13:00:00,Court 3,clay,Gregory Allensworth,5,0,ChapelHeel66,2018,6,6,0
20180530-M-Roland_Garros-R64-Novak_Djokovic-Jaume_Munar,novak_djokovic,jaume_munar,r,r,m,20180530,roland_garros,r64,12:55:00,Suzanne Lenglen,clay,Emmanuel Joseph,5,0,tsitsi,2018,6,6,0
20180528-M-Roland_Garros-R128-Borna_Coric-Philipp_Kohlschreiber,borna_coric,philipp_kohlschreiber,r,r,m,20180528,roland_garros,r128,14:00:00,Court 6,clay,Aurelie Tourte,5,0,ChapelHeel66,2018,6,6,0
20180520-M-Rome_Masters-F-Rafael_Nadal-Alexander_Zverev,rafael_nadal,alexander_zverev,l,r,m,20180520,rome_masters,f,4pm,Centrale,clay,Damian Steiner,3,1,Edo,2018,6,6,6
20180519-M-Rome_Masters-SF-Rafael_Nadal-Novak_Djokovic,rafael_nadal,novak_djokovic,l,r,m,20180519,rome_masters,sf,16:15:00,Centrale,clay,Renaud Lichtenstein,3,1,Palaver,2018,6,6,6
20180517-M-Rome_Masters-R16-Denis_Shapovalov-Rafael_Nadal,denis_shapovalov,rafael_nadal,l,l,m,20180517,rome_masters,r16,16:00:00,Centre,clay,Mohamed Lahyani,3,1,MaGav,2018,6,6,6
20180513-M-Madrid_Masters-F-Dominic_Thiem-Alexander_Zverev,dominic_thiem,alexander_zverev,r,r,m,20180513,madrid_masters,f,6pm,Manolo Santana,clay,Mohamed Lahyani,3,1,Edo,2018,6,6,6
20180511-M-Madrid_Masters-QF-Rafael_Nadal-Dominic_Thiem,rafael_nadal,dominic_thiem,l,r,m,20180511,madrid_masters,qf,4pm,Manolo Santana,clay,James Keothavong,3,1,Edo,2018,6,6,6
20180506-M-Munich-F-Philipp_Kohlschreiber-Alexander_Zverev,philipp_kohlschreiber,alexander_zverev,r,r,m,20180506,munich,f,12:45:00,Centre,clay,,3,1,ChapelHeel66,2018,6,6,6
20180505-M-Munich-SF-Maximilian_Marterer-Philipp_Kohlschreiber,maximilian_marterer,philipp_kohlschreiber,l,r,m,20180505,munich,sf,14:35:00,Centre,clay,,3,1,ChapelHeel66,2018,6,6,6
20180504-M-Munich-QF-Roberto_Bautista_Agut-Philipp_Kohlschreiber,roberto_bautista_agut,philipp_kohlschreiber,r,r,m,20180504,munich,qf,14:05:00,Centre,clay,Fergus Murphy,3,1,ChapelHeel66,2018,6,6,6
20180503-M-Munich-R16-Mischa_Zverev-Philipp_Kohlschreiber,mischa_zverev,philipp_kohlschreiber,l,r,m,20180503,munich,r16,14:00:00,Centre,clay,Timo Janzen,3,1,ChapelHeel66,2018,6,6,6
20180501-M-Munich-R32-Ivo_Karlovic-Philipp_Kohlschreiber,ivo_karlovic,philipp_kohlschreiber,r,r,m,20180501,munich,r32,12:15:00,Centre,clay,Fergus Murphy,3,1,ChapelHeel66,2018,6,6,6
20180428-M-Budapest-SF-John_Millman-Aljaz_Bedene,john_millman,aljaz_bedene,r,r,m,20180428,budapest,sf,,Centre,clay,,3,1,Miha Mlakar,2018,6,6,6
20180428-M-Barcelona-SF-Stefanos_Tsitsipas-Pablo_Carreno_Busta,stefanos_tsitsipas,pablo_carreno_busta,r,r,m,20180428,barcelona,sf,13:45:00,Centre,clay,Renaud Lichtenstein,3,1,ChapelHeel66,2018,6,6,6
20180427-M-Barcelona-QF-Grigor_Dimitrov-Pablo_Carreno_Busta,grigor_dimitrov,pablo_carreno_busta,r,r,m,20180427,barcelona,qf,14:25:00,Pista Rafael Nadal,clay,Carlos Bernardes,3,1,ChapelHeel66,2018,6,6,6
20180426-M-Barcelona-R16-Pablo_Carreno_Busta-Adrian_Mannarino,pablo_carreno_busta,adrian_mannarino,r,l,m,20180426,barcelona,r16,14:45:00,Pista 1,clay,Adel Nour,3,1,ChapelHeel66,2018,6,6,6
20180425-M-Barcelona-R32-Pablo_Carreno_Busta-Benoit_Paire,pablo_carreno_busta,benoit_paire,r,r,m,20180425,barcelona,r32,17:25:00,Centre,clay,Carlos Bernardes,3,1,ChapelHeel66,2018,6,6,6
20180421-M-Monte_Carlo_Masters-SF-Rafael_Nadal-Grigor_Dimitrov,rafael_nadal,grigor_dimitrov,l,r,m,20180421,monte_carlo_masters,sf,,Rainier III,clay,Gianluca Moscarella,3,1,Salvo,2018,6,6,6
20180415-M-Houston-F-Steve_Johnson-Tennys_Sandgren,steve_johnson,tennys_sandgren,r,r,m,20180415,houston,f,14:10:00,Center,clay,Damian Steiner,3,1,ChapelHeel66,2018,6,6,6
20180412-M-Marrakech-R16-Joao_Sousa-Mirza_Basic,joao_sousa,mirza_basic,r,r,m,20180412,marrakech,r16,11:00:00,Centre,clay,,3,1,MihaMlakar,2018,6,6,6
20180408-M-Panama_City_CH-F-Blaz_Rola-Carlos_Berlocq,blaz_rola,carlos_berlocq,l,r,m,20180408,panama_city_ch,f,,Centre,clay,,3,1,Zindaras,2018,6,6,6
20180408-M-Davis_Cup_World_Group_QF-RR-David_Ferrer-Philipp_Kohlschreiber,david_ferrer,philipp_kohlschreiber,r,r,m,20180408,davis_cup_world_group_qf,rr,14:00:00,Plaza de Toros de Valencia,clay,Carlos Ramos,3,1,ChapelHeel66,2018,6,6,6
20180401-M-Miami_Masters-F-John_Isner-Alexander_Zverev,john_isner,alexander_zverev,r,r,m,20180401,miami_masters,f,13:10:00,Stadium,hard,,3,1,Palaver,2018,6,6,6
20180330-M-Miami_Masters-SF-John_Isner-Juan_Martin_Del_Potro,john_isner,juan_martin_del_potro,r,r,m,20180330,miami_masters,sf,13:10:00,Center,hard,,3,1,Palaver,2018,6,6,6
20180325-M-Miami_Masters-R64-Roger_Federer-Thanasi_Kokkinakis,roger_federer,thanasi_kokkinakis,r,r,m,20180325,miami_masters,r64,,,hard,Renaud Lichtenstein,3,1,Palaver,2018,6,6,6
20180325-M-Miami_Masters-R32-Milos_Raonic-Diego_Sebastian_Schwartzman,milos_raonic,diego_sebastian_schwartzman,r,r,m,20180325,miami_masters,r32,22:00:00,Stadium,hard,Fergus Murphy,3,1,1HandBH,2018,6,6,6
20180318-M-Indian_Wells_Masters-F-Roger_Federer-Juan_Martin_Del_Potro,roger_federer,juan_martin_del_potro,r,r,m,20180318,indian_wells_masters,f,3pm,Stadium 1,hard,Fergus Murphy,3,1,Edo,2018,6,6,6
20180316-M-Indian_Wells_Masters-SF-Roger_Federer-Borna_Coric,roger_federer,borna_coric,r,r,m,20180316,indian_wells_masters,sf,,Stadium 1,hard,Damien Dumusois,3,1,Palaver,2018,6,6,6
20180316-M-Indian_Wells_Masters-SF-Milos_Raonic-Juan_Martin_Del_Potro,milos_raonic,juan_martin_del_potro,r,r,m,20180316,indian_wells_masters,sf,,Stadium 1,hard,Mohammed Lahyani,3,1,Palaver,2018,6,6,6
20180316-M-Indian_Wells_Masters-QF-Philipp_Kohlschreiber-Juan_Martin_Del_Potro,philipp_kohlschreiber,juan_martin_del_potro,r,r,m,20180316,indian_wells_masters,qf,18:20:00,,hard,Carlos Bernardes,3,1,Carrie,2018,6,6,6
20180315-M-Indian_Wells_Masters-QF-Roger_Federer-Hyeon_Chung,roger_federer,hyeon_chung,r,r,m,20180315,indian_wells_masters,qf,,Stadium 1,hard,Mohammed Lahyani,3,1,Palaver,2018,6,6,6
20180314-M-Indian_Wells_Masters-R16-Leonardo_Mayer-Juan_Martin_Del_Potro,leonardo_mayer,juan_martin_del_potro,r,r,m,20180314,indian_wells_masters,r16,22:00:00,,hard,,3,1,Carrie,2018,6,6,6
20180314-M-Indian_Wells_Masters-R16-Jeremy_Chardy-Roger_Federer,jeremy_chardy,roger_federer,r,r,m,20180314,indian_wells_masters,r16,,Stadium 1,hard,Ali Nili,3,1,Palaver,2018,6,6,6
20180313-M-Indian_Wells_Masters-R32-David_Ferrer-Juan_Martin_Del_Potro,david_ferrer,juan_martin_del_potro,r,r,m,20180313,indian_wells_masters,r32,18:30:00,Stadium 1,hard,Mohamed Lahyani,3,1,Carrie,2018,6,6,6
